id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison,id_date
ORD-047146,C01665,P082,2025-07-07,1,8273.46,annulé,Meknès,Card,L012,,20250707
ORD-047147,C01845,P053,2025-10-09,1,4181.07,annulé,Casablanca,Transfer,L000,,20251009
ORD-047148,C02353,P007,2026-01-02,3,9603.6,annulé,Meknès,Transfer,L012,,20260102
ORD-047152,C03727,P057,2025-08-30,3,10362.31,livré,Agadir,Card,L012,2025-09-04,20250830
ORD-047156,C02880,P009,2026-01-21,1,8424.91,en_cours,Oujda,Card,L012,,20260121
ORD-047160,C01211,P023,2025-09-17,2,4457.65,livré,Fès,Transfer,L020,2025-09-20,20250917
ORD-047163,C03552,P043,2025-09-17,5,376.14,retourné,Meknès,Card,L012,,20250917
ORD-047166,C03977,P049,2025-10-07,1,6994.21,retourné,Casablanca,Cash,L011,,20251007
ORD-047167,C01918,P093,2026-02-24,2,4435.51,OK,Tanger,Cash,L019,,20260224
ORD-047176,C04027,P005,2026-01-06,5,696.91,annulé,Fès,Transfer,L008,,20260106
ORD-047178,C03165,P005,2025-07-25,5,696.91,annulé,Fès,Card,L015,,20250725
ORD-047182,C03891,P001,2025-09-01,3,2101.67,en_cours,Marrakech,Cash,L003,,20250901
ORD-047184,C03807,P098,2025-08-29,2,14699.33,annulé,Fès,Cash,L010,,20250829
ORD-047186,C03694,P004,2025-07-16,4,8048.06,annulé,Rabat,Cash,L018,,20250716
ORD-047188,C02030,P016,2026-05-08,4,1823.85,retourné,Oujda,Transfer,L018,,20260508
ORD-047192,C03704,P006,2025-08-07,4,5559.01,en_cours,Marrakech,Cash,L001,,20250807
ORD-047193,C03093,P047,2025-05-23,1,12599.54,retourné,Oujda,Card,L019,,20250523
ORD-047194,C03724,P003,2025-11-13,4,2340.64,livré,Meknès,Card,L014,2025-11-18,20251113
ORD-047195,C00061,P085,2025-07-13,5,12173.02,livré,Rabat,Cash,L008,2025-07-15,20250713
ORD-047196,C03444,P050,2025-05-14,2,4486.2,en_cours,Tanger,Card,L007,,20250514
ORD-047198,C01059,P081,2025-07-23,5,6927.1,en_cours,Fès,Cash,L010,,20250723
ORD-047201,C03621,P052,2025-10-22,4,6434.91,en_cours,Tanger,Card,L012,,20251022
ORD-047204,C02604,P040,2026-02-10,2,1918.04,en_cours,Fès,Transfer,L016,,20260210
ORD-047211,C04709,P022,2026-03-17,4,42.31,retourné,Fès,Cash,L014,,20260317
ORD-047212,C00246,P074,2026-03-21,1,10333.28,retourné,Rabat,Cash,L020,,20260321
ORD-047216,C04848,P064,2025-08-28,4,4968.56,en_cours,Fès,Card,L014,,20250828
ORD-047220,C03590,P019,2026-03-31,1,12958.91,retourné,Fès,Transfer,L007,,20260331
ORD-047224,C02340,P069,2025-08-19,3,1286.86,retourné,Oujda,Transfer,L014,,20250819
ORD-047227,C02991,P071,2025-12-09,1,2615.47,retourné,Casablanca,Card,L015,,20251209
ORD-047230,C00397,P035,2025-06-13,2,3344.28,annulé,Agadir,Card,L001,,20250613
ORD-047231,C00710,P007,2026-01-05,1,9603.6,livré,Marrakech,Transfer,L020,2026-01-08,20260105
ORD-047232,C00414,P052,2026-03-20,4,6434.91,en_cours,Rabat,Cash,L011,,20260320
ORD-047242,C03480,P007,2025-11-24,2,9603.6,retourné,Fès,Card,L015,,20251124
ORD-047244,C00839,P050,2026-03-22,3,4486.2,retourné,Meknès,Card,L017,,20260322
ORD-047246,C03685,P077,2025-06-28,3,10408.17,retourné,Oujda,Cash,L009,,20250628
ORD-047250,C02666,P099,2025-08-28,2,10088.39,retourné,Meknès,Cash,L019,,20250828
ORD-047254,C00055,P099,2025-07-14,4,10088.39,annulé,Rabat,Transfer,L004,,20250714
ORD-047255,C04674,P050,2025-10-15,4,4486.2,en_cours,Casablanca,Transfer,L003,,20251015
ORD-047257,C03333,P057,2025-05-15,3,10362.31,livré,Rabat,Card,L015,2025-05-17,20250515
ORD-047258,C02043,P038,2025-06-17,4,1743.53,en_cours,Oujda,Card,L008,,20250617
ORD-047263,C03646,P011,2025-10-02,1,14137.04,en_cours,Casablanca,Card,L005,,20251002
ORD-047267,C03776,P005,2025-09-19,5,696.91,livré,Rabat,Transfer,L008,2025-09-20,20250919
ORD-047270,C02416,P021,2026-05-01,2,14989.24,retourné,Marrakech,Card,L020,,20260501
ORD-047275,C02050,P096,2025-08-29,5,4433.71,annulé,Agadir,Card,L015,,20250829
ORD-047276,C00387,P049,2026-01-09,5,6994.21,annulé,Rabat,Card,L012,,20260109
ORD-047277,C03360,P002,2025-09-12,2,2990.58,livré,Meknès,Cash,L018,2025-09-17,20250912
ORD-047281,C03830,P086,2025-05-30,1,7894.01,retourné,Tanger,Cash,L003,,20250530
ORD-047286,C00027,P027,2025-09-22,4,1508.72,annulé,Agadir,Transfer,L006,,20250922
ORD-047287,C01385,P045,2025-10-12,3,3745.48,retourné,Marrakech,Transfer,L017,,20251012
ORD-047290,C02245,P071,2025-06-15,3,2615.47,en_cours,Agadir,Cash,L003,,20250615
ORD-047291,C00119,P003,2025-06-07,2,2340.64,annulé,Agadir,Cash,L005,,20250607
ORD-047292,C01132,P039,2025-10-10,2,9966.92,en_cours,Marrakech,Card,L010,,20251010
ORD-047293,C02245,P004,2026-05-05,3,8048.06,annulé,Meknès,Cash,L019,,20260505
ORD-047294,C01610,P014,2025-08-19,1,8514.68,retourné,Meknès,Transfer,L001,,20250819
ORD-047298,C03453,P067,2025-08-10,5,13028.23,retourné,Fès,Cash,L013,,20250810
ORD-047301,C02421,P039,2025-06-05,5,9966.92,en_cours,Rabat,Transfer,L007,,20250605
ORD-047306,C02760,P032,2026-04-04,3,5544.55,annulé,Marrakech,Cash,L006,,20260404
ORD-047310,C03509,P038,2025-11-18,5,1743.53,retourné,Marrakech,Cash,L000,,20251118
ORD-047317,C00294,P024,2025-12-24,1,862.62,en_cours,Agadir,Transfer,L010,,20251224
ORD-047326,C00999,P018,2025-10-14,2,13236.92,retourné,Rabat,Card,L012,,20251014
ORD-047327,C02656,P001,2025-06-05,1,2101.67,annulé,Casablanca,Cash,L020,,20250605
ORD-047328,C02909,P075,2025-11-16,4,3441.58,annulé,Fès,Card,L013,,20251116
ORD-047329,C00327,P038,2026-01-31,5,1743.53,en_cours,Rabat,Cash,L020,,20260131
ORD-047330,C00083,P079,2025-12-03,2,11402.26,en_cours,Marrakech,Card,L001,,20251203
ORD-047332,C01096,P050,2025-08-09,5,4486.2,en_cours,Casablanca,Cash,L016,,20250809
ORD-047334,C04127,P031,2026-04-04,5,6633.11,en_cours,Tanger,Card,L000,,20260404
ORD-047336,C03526,P028,2025-06-05,4,8152.84,livré,Fès,Card,L018,2025-06-09,20250605
ORD-047343,C02694,P005,2025-10-21,1,696.91,en_cours,Marrakech,Transfer,L002,,20251021
ORD-047345,C00266,P083,2025-11-10,3,4485.35,retourné,Agadir,Cash,L017,,20251110
ORD-047349,C01654,P085,2025-09-28,4,12173.02,annulé,Agadir,Cash,L001,,20250928
ORD-047354,C00362,P004,2026-02-19,1,8048.06,livré,Oujda,Card,L019,2026-02-23,20260219
ORD-047355,C04927,P045,2026-04-22,2,3745.48,livré,Tanger,Cash,L015,2026-04-26,20260422
ORD-047360,C00101,P005,2026-02-14,2,696.91,retourné,Meknès,Transfer,L002,,20260214
ORD-047367,C03367,P022,2025-07-22,1,42.31,retourné,Oujda,Card,L003,,20250722
ORD-047368,C00323,P040,2026-03-09,3,1918.04,retourné,Fès,Card,L004,,20260309
ORD-047374,C01639,P052,2026-03-05,1,6434.91,livré,Marrakech,Transfer,L008,2026-03-07,20260305
ORD-047378,C03921,P060,2025-07-11,2,14019.98,DONE,Casablanca,Transfer,L019,,20250711
ORD-047379,C02861,P057,2025-12-23,1,10362.31,retourné,Fès,Cash,L011,,20251223
ORD-047387,C03051,P067,2025-06-05,1,13028.23,retourné,Marrakech,Transfer,L002,,20250605
ORD-047388,C03777,P066,2026-03-27,1,4450.73,annulé,Marrakech,Card,L010,,20260327
ORD-047391,C02197,P063,2026-01-31,3,268.48,retourné,Casablanca,Transfer,L014,,20260131
ORD-047397,C04326,P001,2026-05-02,5,2101.67,en_cours,Rabat,Card,L006,,20260502
ORD-047406,C04340,P042,2025-09-07,5,1281.09,KO,Meknès,Card,L005,,20250907
ORD-047408,C00144,P014,2025-11-29,1,8514.68,livré,Agadir,Cash,L008,2025-12-02,20251129
ORD-047416,C02251,P012,2026-01-19,5,10834.16,en_cours,Casablanca,Cash,L013,,20260119
ORD-047417,C03865,P003,2026-01-10,2,2340.64,retourné,Oujda,Transfer,L008,,20260110
ORD-047419,C00975,P008,2025-10-07,4,13697.91,annulé,Tanger,Cash,L014,,20251007
ORD-047420,C02110,P056,2025-06-08,4,12291.32,livré,Agadir,Card,L004,2025-06-13,20250608
ORD-047423,C04937,P048,2025-08-18,2,13396.47,livré,Marrakech,Card,L014,2025-08-21,20250818
ORD-047427,C03483,P087,2025-08-15,2,12786.6,en_cours,Meknès,Cash,L001,,20250815
ORD-047429,C03540,P002,2026-02-05,1,2990.58,annulé,Marrakech,Card,L020,,20260205
ORD-047431,C04365,P075,2025-08-12,3,3441.58,retourné,Marrakech,Transfer,L009,,20250812
ORD-047438,C00195,P020,2026-02-04,1,6734.72,retourné,Fès,Transfer,L018,,20260204
ORD-047440,C00159,P088,2026-02-19,1,4317.81,DONE,Rabat,Transfer,L004,,20260219
ORD-047445,C03863,P021,2026-02-08,5,14989.24,livré,Rabat,Card,L002,2026-02-12,20260208
ORD-047448,C02734,P067,2025-10-20,3,13028.23,livré,Agadir,Card,L001,2025-10-22,20251020
ORD-047450,C04178,P098,2025-10-10,1,14699.33,en_cours,Agadir,Cash,L005,,20251010
ORD-047459,C01816,P013,2025-06-15,4,5614.97,annulé,Oujda,Card,L004,,20250615
ORD-047461,C00637,P062,2026-01-03,5,2873.94,livré,Agadir,Cash,L001,2026-01-06,20260103
ORD-047463,C04571,P007,2025-08-02,3,9603.6,livré,Meknès,Card,L019,2025-08-04,20250802
ORD-047464,C02093,P034,2025-09-22,2,13868.06,en_cours,Oujda,Card,L014,,20250922
ORD-047466,C04847,P090,2025-08-19,4,11889.87,retourné,Fès,Cash,L003,,20250819
ORD-047468,C03930,P031,2025-10-11,4,6633.11,livré,Casablanca,Transfer,L011,2025-10-14,20251011
ORD-047471,C03149,P066,2026-03-09,4,4450.73,livré,Marrakech,Cash,L000,2026-03-14,20260309
ORD-047474,C01106,P028,2025-12-14,1,8152.84,annulé,Agadir,Transfer,L015,,20251214
ORD-047481,C00751,P098,2025-08-14,3,14699.33,livré,Agadir,Cash,L012,2025-08-19,20250814
ORD-047486,C04672,P093,2025-05-30,1,4435.51,retourné,Marrakech,Transfer,L012,,20250530
ORD-047488,C00794,P036,2025-12-18,1,4186.26,retourné,Oujda,Card,L011,,20251218
ORD-047490,C04218,P061,2025-11-17,2,12765.78,retourné,Rabat,Cash,L010,,20251117
ORD-047492,C01956,P015,2026-01-12,1,7919.83,livré,Marrakech,Cash,L015,2026-01-17,20260112
ORD-047493,C01537,P083,2025-09-05,2,4485.35,annulé,Fès,Transfer,L013,,20250905
ORD-047495,C01547,P060,2026-05-05,2,14019.98,livré,Meknès,Transfer,L003,2026-05-10,20260505
ORD-047498,C03211,P100,2026-03-20,4,957.62,annulé,Marrakech,Cash,L013,,20260320
ORD-047507,C01958,P018,2025-12-20,4,13236.92,annulé,Rabat,Cash,L006,,20251220
ORD-047510,C03666,P051,2025-06-20,4,11974.15,livré,Tanger,Cash,L019,2025-06-25,20250620
ORD-047511,C02010,P087,2026-01-17,2,12786.6,retourné,Fès,Card,L013,,20260117
ORD-047514,C00886,P037,2025-10-05,5,14556.31,annulé,Casablanca,Cash,L007,,20251005
ORD-047515,C03075,P019,2025-07-27,3,12958.91,en_cours,Rabat,Cash,L000,,20250727
ORD-047517,C02573,P073,2025-06-11,5,3991.83,annulé,Meknès,Transfer,L007,,20250611
ORD-047519,C03814,P051,2026-03-23,1,11974.15,en_cours,Rabat,Card,L009,,20260323
ORD-047524,C02696,P015,2025-10-16,1,7919.83,en_cours,Fès,Cash,L011,,20251016
ORD-047531,C03981,P002,2025-06-18,5,2990.58,en_cours,Meknès,Transfer,L004,,20250618
ORD-047534,C02971,P062,2026-01-27,4,2873.94,annulé,Casablanca,Cash,L006,,20260127
ORD-047535,C00702,P064,2026-02-21,2,4968.56,annulé,Meknès,Cash,L009,,20260221
ORD-047537,C04571,P093,2025-06-13,5,4435.51,livré,Marrakech,Transfer,L012,2025-06-16,20250613
ORD-047538,C01652,P041,2025-10-07,4,8703.97,en_cours,Agadir,Card,L006,,20251007
ORD-047549,C00664,P038,2026-01-26,3,1743.53,en_cours,Rabat,Transfer,L008,,20260126
ORD-047566,C03211,P100,2025-07-17,3,957.62,annulé,Meknès,Card,L017,,20250717
ORD-047568,C00493,P099,2026-01-05,3,10088.39,en_cours,Meknès,Cash,L011,,20260105
ORD-047571,C02083,P010,2026-01-06,2,716.27,en_cours,Oujda,Cash,L011,,20260106
ORD-047578,C01781,P030,2026-01-27,4,12693.09,retourné,Fès,Transfer,L010,,20260127
ORD-047579,C02826,P009,2025-08-13,4,8424.91,annulé,Oujda,Cash,L003,,20250813
ORD-047581,C04523,P050,2025-07-23,2,4486.2,annulé,Casablanca,Cash,L004,,20250723
ORD-047582,C00329,P036,2026-03-10,5,4186.26,annulé,Agadir,Transfer,L000,,20260310
ORD-047587,C02092,P068,2025-07-24,2,1720.17,annulé,Casablanca,Cash,L009,,20250724
ORD-047588,C04035,P077,2025-10-24,1,10408.17,en_cours,Rabat,Card,L011,,20251024
ORD-047589,C00620,P059,2026-01-16,1,11009.59,livré,Agadir,Transfer,L013,2026-01-21,20260116
ORD-047590,C01360,P092,2026-03-24,3,3758.97,annulé,Agadir,Card,L018,,20260324
ORD-047591,C01496,P035,2026-05-10,3,3344.28,retourné,Tanger,Transfer,L009,,20260510
ORD-047595,C04059,P038,2026-01-11,1,1743.53,en_cours,Tanger,Cash,L003,,20260111
ORD-047598,C02975,P056,2025-11-23,2,12291.32,en_cours,Casablanca,Card,L000,,20251123
ORD-047599,C04173,P057,2026-01-28,2,10362.31,livré,Rabat,Cash,L000,2026-01-29,20260128
ORD-047602,C04463,P080,2026-01-25,2,9454.03,livré,Rabat,Card,L000,2026-01-27,20260125
ORD-047606,C01790,P021,2025-10-08,2,14989.24,livré,Marrakech,Card,L008,2025-10-12,20251008
ORD-047609,C03960,P097,2025-10-12,1,12372.1,en_cours,Fès,Transfer,L019,,20251012
ORD-047610,C01478,P028,2026-03-13,2,8152.84,livré,Marrakech,Cash,L000,2026-03-18,20260313
ORD-047612,C00820,P037,2026-04-12,5,14556.31,retourné,Tanger,Cash,L009,,20260412
ORD-047619,C00991,P002,2026-01-27,5,2990.58,retourné,Rabat,Cash,L017,,20260127
ORD-047623,C02518,P058,2026-04-04,4,1043.66,livré,Oujda,Card,L011,2026-04-05,20260404
ORD-047625,C01178,P039,2026-01-24,4,9966.92,livré,Casablanca,Transfer,L016,2026-01-26,20260124
ORD-047627,C02618,P085,2026-03-01,4,12173.02,en_cours,Casablanca,Card,L019,,20260301
ORD-047628,C01135,P078,2025-08-13,5,7723.8,annulé,Casablanca,Cash,L007,,20250813
ORD-047631,C03078,P030,2025-12-21,4,12693.09,en_cours,Meknès,Cash,L010,,20251221
ORD-047632,C01096,P018,2025-06-04,2,13236.92,annulé,Marrakech,Cash,L012,,20250604
ORD-047637,C00371,P058,2025-12-07,4,1043.66,retourné,Fès,Card,L004,,20251207
ORD-047641,C01189,P006,2025-10-25,4,5559.01,retourné,Meknès,Transfer,L015,,20251025
ORD-047643,C02100,P057,2025-06-05,3,10362.31,retourné,Marrakech,Card,L018,,20250605
ORD-047644,C02128,P013,2026-04-09,2,5614.97,retourné,Agadir,Cash,L012,,20260409
ORD-047645,C02565,P023,2025-10-24,5,4457.65,annulé,Meknès,Cash,L014,,20251024
ORD-047646,C02367,P082,2025-07-26,1,8273.46,livré,Fès,Cash,L019,2025-07-27,20250726
ORD-047648,C02371,P020,2026-01-21,2,6734.72,livré,Meknès,Cash,L017,2026-01-22,20260121
ORD-047650,C01724,P063,2025-11-19,5,268.48,livré,Marrakech,Cash,L013,2025-11-24,20251119
ORD-047653,C00080,P050,2025-05-15,1,4486.2,livré,Tanger,Card,L008,2025-05-19,20250515
ORD-047654,C03069,P005,2025-09-14,5,696.91,en_cours,Marrakech,Card,L016,,20250914
ORD-047659,C01280,P014,2025-11-30,3,8514.68,annulé,Fès,Transfer,L014,,20251130
ORD-047661,C04246,P047,2025-05-25,1,12599.54,en_cours,Oujda,Transfer,L008,,20250525
ORD-047662,C02239,P006,2025-06-28,4,5559.01,retourné,Fès,Transfer,L013,,20250628
ORD-047670,C03952,P054,2025-08-25,1,9755.66,livré,Oujda,Cash,L018,2025-08-29,20250825
ORD-047671,C00001,P064,2025-09-09,4,4968.56,annulé,Casablanca,Cash,L003,,20250909
ORD-047674,C02708,P044,2026-01-19,2,6000.8,retourné,Marrakech,Card,L011,,20260119
ORD-047675,C00082,P033,2026-03-24,2,5311.64,annulé,Rabat,Cash,L000,,20260324
ORD-047676,C03138,P058,2025-08-02,5,1043.66,annulé,Marrakech,Transfer,L016,,20250802
ORD-047677,C03649,P038,2025-09-14,3,1743.53,retourné,Oujda,Transfer,L009,,20250914
ORD-047680,C04162,P039,2025-09-14,5,9966.92,en_cours,Oujda,Cash,L011,,20250914
ORD-047683,C02488,P054,2026-04-25,2,9755.66,annulé,Agadir,Cash,L007,,20260425
ORD-047685,C01041,P083,2025-12-21,3,4485.35,retourné,Casablanca,Cash,L010,,20251221
ORD-047686,C02715,P027,2025-05-23,5,1508.72,livré,Meknès,Card,L013,2025-05-24,20250523
ORD-047689,C02437,P077,2025-05-23,5,10408.17,livré,Tanger,Card,L018,2025-05-27,20250523
ORD-047695,C03772,P100,2025-05-20,3,957.62,retourné,Rabat,Cash,L003,,20250520
ORD-047696,C01672,P032,2025-06-12,2,5544.55,en_cours,Casablanca,Transfer,L015,,20250612
ORD-047701,C00362,P004,2026-03-05,4,8048.06,livré,Agadir,Transfer,L006,2026-03-07,20260305
ORD-047703,C00874,P009,2025-06-02,1,8424.91,livré,Oujda,Cash,L016,2025-06-07,20250602
ORD-047709,C04744,P008,2025-05-24,4,13697.91,retourné,Agadir,Transfer,L020,,20250524
ORD-047722,C02139,P082,2025-08-06,3,8273.46,livré,Casablanca,Cash,L018,2025-08-09,20250806
ORD-047726,C04976,P024,2025-12-26,4,862.62,annulé,Meknès,Transfer,L012,,20251226
ORD-047731,C00682,P004,2026-03-27,2,8048.06,en_cours,Meknès,Card,L000,,20260327
ORD-047734,C00661,P005,2025-06-27,2,696.91,en_cours,Oujda,Transfer,L004,,20250627
ORD-047738,C01404,P058,2026-01-17,1,1043.66,KO,Meknès,Transfer,L004,,20260117
ORD-047740,C03416,P035,2026-03-21,2,3344.28,livré,Marrakech,Transfer,L016,2026-03-25,20260321
ORD-047742,C04118,P023,2025-05-25,5,4457.65,retourné,Meknès,Card,L003,,20250525
ORD-047748,C00066,P013,2025-12-28,5,5614.97,livré,Marrakech,Transfer,L013,2026-01-02,20251228
ORD-047751,C03763,P082,2026-01-15,5,8273.46,retourné,Rabat,Cash,L013,,20260115
ORD-047752,C01451,P013,2026-01-27,2,5614.97,livré,Casablanca,Transfer,L009,2026-01-31,20260127
ORD-047754,C00313,P093,2025-11-20,5,4435.51,livré,Oujda,Card,L018,2025-11-24,20251120
ORD-047767,C04767,P039,2025-12-30,3,9966.92,KO,Rabat,Card,L002,,20251230
ORD-047771,C01682,P074,2025-12-11,3,10333.28,en_cours,Tanger,Cash,L018,,20251211
ORD-047779,C01145,P059,2025-05-21,4,11009.59,annulé,Marrakech,Cash,L008,,20250521
ORD-047780,C02869,P021,2025-10-17,5,14989.24,OK,Tanger,Transfer,L002,,20251017
ORD-047782,C00082,P064,2026-01-16,3,4968.56,retourné,Casablanca,Transfer,L016,,20260116
ORD-047783,C04591,P098,2025-07-11,4,14699.33,OK,Agadir,Card,L014,,20250711
ORD-047788,C04810,P096,2025-05-15,2,4433.71,retourné,Rabat,Transfer,L017,,20250515
ORD-047789,C03032,P092,2025-10-18,1,3758.97,retourné,Rabat,Card,L001,,20251018
ORD-047798,C00057,P052,2026-01-23,1,6434.91,annulé,Tanger,Transfer,L020,,20260123
ORD-047804,C01447,P019,2025-12-04,2,12958.91,en_cours,Meknès,Card,L003,,20251204
ORD-047810,C03994,P013,2026-01-25,4,5614.97,annulé,Marrakech,Transfer,L006,,20260125
ORD-047813,C04213,P057,2026-01-18,2,10362.31,livré,Casablanca,Card,L020,2026-01-23,20260118
ORD-047814,C01749,P061,2025-11-07,5,12765.78,annulé,Casablanca,Transfer,L006,,20251107
ORD-047815,C04688,P075,2026-03-31,1,3441.58,retourné,Tanger,Cash,L012,,20260331
ORD-047816,C04383,P003,2025-07-31,5,2340.64,livré,Oujda,Cash,L013,2025-08-01,20250731
ORD-047817,C00233,P050,2026-02-03,4,4486.2,livré,Marrakech,Cash,L008,2026-02-05,20260203
ORD-047821,C03485,P069,2026-02-28,1,1286.86,en_cours,Oujda,Cash,L007,,20260228
ORD-047828,C02029,P033,2026-05-02,5,5311.64,livré,Meknès,Card,L011,2026-05-06,20260502
ORD-047835,C02370,P084,2026-02-27,2,2837.9,en_cours,Oujda,Card,L000,,20260227
ORD-047836,C02755,P031,2026-05-10,5,6633.11,en_cours,Tanger,Cash,L001,,20260510
ORD-047837,C04287,P042,2025-05-28,2,1281.09,retourné,Tanger,Cash,L004,,20250528
ORD-047846,C04184,P051,2025-10-31,2,11974.15,livré,Marrakech,Transfer,L002,2025-11-01,20251031
ORD-047850,C03467,P059,2026-03-18,3,11009.59,annulé,Rabat,Transfer,L015,,20260318
ORD-047851,C02479,P048,2025-09-20,3,13396.47,en_cours,Rabat,Transfer,L002,,20250920
ORD-047852,C03445,P069,2025-05-19,2,1286.86,retourné,Fès,Cash,L018,,20250519
ORD-047858,C00754,P050,2026-05-07,3,4486.2,annulé,Meknès,Transfer,L018,,20260507
ORD-047868,C00783,P021,2026-03-13,5,14989.24,retourné,Oujda,Cash,L008,,20260313
ORD-047872,C03100,P057,2026-04-02,5,10362.31,en_cours,Agadir,Transfer,L003,,20260402
ORD-047873,C04999,P021,2025-11-10,1,14989.24,annulé,Fès,Cash,L015,,20251110
ORD-047874,C03298,P076,2025-08-24,5,8784.09,livré,Rabat,Card,L009,2025-08-27,20250824
ORD-047877,C03165,P070,2025-07-24,3,6438.16,en_cours,Casablanca,Cash,L012,,20250724
ORD-047880,C03199,P049,2026-01-07,4,6994.21,retourné,Meknès,Transfer,L016,,20260107
ORD-047881,C03010,P099,2025-07-09,4,10088.39,livré,Meknès,Card,L007,2025-07-11,20250709
ORD-047884,C01325,P100,2025-06-25,5,957.62,annulé,Casablanca,Cash,L007,,20250625
ORD-047886,C04766,P047,2025-12-27,4,12599.54,KO,Meknès,Card,L017,,20251227
ORD-047889,C00545,P016,2025-06-15,5,1823.85,annulé,Fès,Card,L010,,20250615
ORD-047900,C02641,P048,2026-01-01,1,13396.47,annulé,Casablanca,Cash,L007,,20260101
ORD-047910,C02227,P094,2025-10-29,4,12494.26,retourné,Fès,Cash,L008,,20251029
ORD-047911,C01846,P096,2025-10-15,4,4433.71,en_cours,Agadir,Card,L006,,20251015
ORD-047915,C00721,P100,2026-01-18,5,957.62,en_cours,Tanger,Transfer,L020,,20260118
ORD-047928,C03293,P005,2025-07-13,2,696.91,retourné,Agadir,Transfer,L004,,20250713
ORD-047929,C03174,P094,2025-09-17,1,12494.26,en_cours,Oujda,Transfer,L005,,20250917
ORD-047930,C00375,P049,2026-04-07,5,6994.21,en_cours,Meknès,Card,L005,,20260407
ORD-047931,C04141,P056,2026-05-08,1,12291.32,retourné,Oujda,Transfer,L001,,20260508
ORD-047933,C04831,P020,2025-06-19,3,6734.72,retourné,Oujda,Card,L017,,20250619
ORD-047937,C01484,P014,2026-01-26,2,8514.68,en_cours,Agadir,Cash,L003,,20260126
ORD-047942,C03710,P087,2025-12-08,1,12786.6,en_cours,Meknès,Cash,L015,,20251208
ORD-047943,C03454,P047,2025-08-02,3,12599.54,en_cours,Agadir,Transfer,L019,,20250802
ORD-047944,C02579,P077,2025-11-04,4,10408.17,en_cours,Oujda,Card,L004,,20251104
ORD-047945,C01383,P007,2025-12-17,3,9603.6,annulé,Marrakech,Card,L007,,20251217
ORD-047949,C02063,P020,2025-05-15,2,6734.72,retourné,Oujda,Transfer,L011,,20250515
ORD-047951,C04242,P064,2025-11-10,3,4968.56,annulé,Meknès,Cash,L020,,20251110
ORD-047953,C00658,P090,2025-12-09,2,11889.87,livré,Oujda,Cash,L001,2025-12-13,20251209
ORD-047956,C02799,P042,2025-06-21,2,1281.09,retourné,Rabat,Transfer,L014,,20250621
ORD-047961,C00464,P086,2026-01-29,3,7894.01,KO,Meknès,Card,L016,,20260129
ORD-047963,C01601,P073,2026-01-05,1,3991.83,livré,Oujda,Cash,L000,2026-01-08,20260105
ORD-047965,C00953,P072,2025-07-14,1,10547.78,livré,Meknès,Transfer,L007,2025-07-16,20250714
ORD-047968,C01693,P044,2026-03-04,5,6000.8,en_cours,Rabat,Card,L000,,20260304
ORD-047969,C02992,P030,2026-02-25,3,12693.09,livré,Rabat,Card,L002,2026-02-27,20260225
ORD-047971,C00738,P042,2026-05-07,2,1281.09,annulé,Meknès,Card,L001,,20260507
ORD-047972,C02126,P071,2026-04-28,2,2615.47,livré,Tanger,Transfer,L019,2026-05-03,20260428
ORD-047974,C04472,P083,2026-04-04,1,4485.35,livré,Oujda,Transfer,L020,2026-04-05,20260404
ORD-047975,C03759,P092,2025-07-20,5,3758.97,en_cours,Casablanca,Card,L004,,20250720
ORD-047978,C04165,P080,2025-11-24,2,9454.03,livré,Agadir,Cash,L012,2025-11-27,20251124
ORD-047979,C00423,P024,2025-11-22,4,862.62,livré,Rabat,Cash,L007,2025-11-25,20251122
ORD-047982,C00758,P011,2025-08-23,2,14137.04,livré,Marrakech,Card,L014,2025-08-25,20250823
ORD-047988,C02175,P055,2025-09-29,2,1724.7,en_cours,Rabat,Cash,L014,,20250929
ORD-047997,C00445,P023,2025-11-12,5,4457.65,livré,Marrakech,Card,L010,2025-11-16,20251112
ORD-047998,C03866,P040,2025-05-14,1,1918.04,livré,Fès,Cash,L005,2025-05-19,20250514
