id_commande,id_date,id_client,sk_produit,id_region,id_livreur,quantite,prix_unitaire,montant_ttc,statut
ORD-043155,20260306,C00966,67,6,L010,1,13028.23,13028.23,annulé
ORD-043157,20251010,C01662,10,1,L016,4,716.27,2865.08,en_cours
ORD-043158,20250625,C02636,43,2,L018,5,376.14,1880.6999999999998,livré
ORD-043159,20250824,C04240,65,4,L013,1,8042.6,8042.6,livré
ORD-043161,20251221,C01075,54,7,L004,2,9755.66,19511.32,annulé
ORD-043162,20260305,C04891,48,6,L004,3,13396.47,40189.409999999996,en_cours
ORD-043163,20260327,C03882,88,6,L012,5,4317.81,21589.050000000003,en_cours
ORD-043164,20260403,C02379,10,7,L002,5,716.27,3581.35,livré
ORD-043165,20260410,C00176,54,2,L008,2,9755.66,19511.32,retourné
ORD-043166,20260212,C00773,20,6,L009,4,6734.72,26938.88,livré
ORD-043167,20260403,C02902,97,1,L010,4,12372.1,49488.4,en_cours
ORD-043168,20260512,C00083,13,0,L002,2,5614.97,11229.94,en_cours
ORD-043169,20260226,C00573,66,4,L011,5,4450.73,22253.649999999998,livré
ORD-043170,20250726,C04384,78,0,L014,2,7723.8,15447.6,annulé
ORD-043171,20251130,C03352,23,0,L006,2,4457.65,8915.3,annulé
ORD-043172,20260223,C03880,45,3,L009,3,3745.48,11236.44,en_cours
ORD-043173,20251016,C01501,71,1,L016,5,2615.47,13077.349999999999,retourné
ORD-043174,20260508,C01309,7,3,L006,2,9603.6,19207.2,livré
ORD-043175,20260120,C00263,39,2,L009,3,9966.92,29900.760000000002,retourné
ORD-043176,20250615,C01131,2,5,L006,4,2990.58,11962.32,en_cours
ORD-043177,20250908,C02179,76,0,L003,1,8784.09,8784.09,retourné
ORD-043178,20250522,C00858,62,7,L011,1,2873.94,2873.94,en_cours
ORD-043179,20250725,C04123,76,5,L014,2,8784.09,17568.18,en_cours
ORD-043180,20260331,C00340,31,5,L012,2,6633.11,13266.22,livré
ORD-043181,20260108,C04617,29,6,L018,3,11138.83,33416.49,en_cours
ORD-043182,20260317,C02667,24,3,L002,1,862.62,862.62,en_cours
ORD-043183,20251020,C03100,35,2,L010,2,3344.28,6688.56,annulé
ORD-043184,20260403,C03996,15,7,L019,1,7919.83,7919.83,livré
ORD-043185,20260403,C03273,26,0,L010,2,3991.56,7983.12,annulé
ORD-043186,20250901,C02278,3,3,L016,3,2340.64,7021.92,livré
ORD-043187,20250810,C02751,62,2,L001,5,2873.94,14369.7,annulé
ORD-043188,20251017,C04287,96,6,L003,4,4433.71,17734.84,annulé
ORD-043189,20250708,C03630,5,4,L009,1,696.91,696.91,en_cours
ORD-043190,20251026,C00296,76,4,-1,3,8784.09,26352.27,livré
ORD-043191,20250601,C02938,47,0,L010,1,12599.54,12599.54,en_cours
ORD-043192,20260517,C03949,3,7,L012,3,2340.64,7021.92,en_cours
ORD-043193,20260411,C03616,9,2,L002,4,8424.91,33699.64,retourné
ORD-043195,20250804,C00453,16,3,L003,3,1823.85,5471.549999999999,en_cours
ORD-043196,20260308,C02527,32,1,-1,1,5544.55,5544.55,annulé
ORD-043197,20250730,C01704,59,1,L017,1,11009.59,11009.59,retourné
ORD-043198,20250810,C03682,22,2,L011,4,42.31,169.24,annulé
ORD-043199,20250531,C02603,77,7,L014,2,10408.17,20816.34,livré
ORD-043200,20260320,C02493,14,1,L003,1,8514.68,8514.68,livré
ORD-043201,20260213,C00159,84,5,L001,4,2837.9,11351.6,retourné
ORD-043202,20260419,C03362,86,5,L013,4,7894.01,31576.04,en_cours
ORD-043204,20251003,C02658,69,0,L001,1,1286.86,1286.86,annulé
ORD-043205,20251122,C04355,98,6,L001,1,14699.33,14699.33,livré
ORD-043206,20260511,C00065,84,1,L013,3,2837.9,8513.7,en_cours
ORD-043207,20251107,C04744,80,1,L004,2,9454.03,18908.06,annulé
ORD-043209,20250726,C00163,98,6,-1,4,14699.33,58797.32,retourné
ORD-043210,20250522,C03232,68,5,L001,2,1720.17,3440.34,livré
ORD-043213,20260501,C04593,80,3,L006,2,9454.03,18908.06,livré
ORD-043214,20260123,C00580,13,0,L013,5,5614.97,28074.850000000002,annulé
ORD-043215,20250529,C02808,54,7,L005,1,9755.66,9755.66,livré
ORD-043216,20250603,C00875,43,6,L018,5,376.14,1880.6999999999998,annulé
ORD-043217,20260205,C04001,3,4,L015,1,2340.64,2340.64,livré
ORD-043218,20250713,C04984,98,6,L014,5,14699.33,73496.65,livré
ORD-043219,20260407,C04040,22,2,L020,2,42.31,84.62,retourné
ORD-043222,20251005,C04319,4,2,L014,1,8048.06,8048.06,retourné
ORD-043223,20250605,C04675,54,2,L002,5,9755.66,48778.3,livré
ORD-043224,20260227,C01517,24,0,-1,4,862.62,3450.48,annulé
ORD-043225,20260505,C04581,86,2,L002,4,7894.01,31576.04,annulé
ORD-043226,20250731,C00952,49,0,L018,4,6994.21,27976.84,en_cours
ORD-043227,20250705,C04109,50,7,L011,1,4486.2,4486.2,retourné
ORD-043228,20260517,C04138,72,0,L014,2,10547.78,21095.56,annulé
ORD-043229,20251208,C03940,73,4,L010,3,3991.83,11975.49,livré
ORD-043230,20251221,C02891,5,6,L003,1,696.91,696.91,livré
ORD-043231,20250617,C02369,52,3,L012,3,6434.91,19304.73,livré
ORD-043232,20250616,C03362,68,2,L007,3,1720.17,5160.51,annulé
ORD-043233,20251126,C04124,73,2,-1,2,3991.83,7983.66,en_cours
ORD-043234,20260424,C04625,7,7,L012,4,9603.6,38414.4,retourné
ORD-043235,20251019,C03363,9,4,L009,1,8424.91,8424.91,livré
ORD-043236,20251101,C04826,19,0,L007,1,12958.91,12958.91,en_cours
ORD-043237,20260314,C02945,74,1,L007,2,10333.28,20666.56,en_cours
ORD-043238,20260405,C03913,12,2,L012,5,10834.16,54170.8,annulé
ORD-043239,20260126,C02679,60,3,L011,1,14019.98,14019.98,en_cours
ORD-043240,20251208,C03200,28,7,L009,3,8152.84,24458.52,annulé
ORD-043241,20250722,C03329,9,2,L002,2,8424.91,16849.82,annulé
ORD-043242,20251210,C03040,38,5,L013,5,1743.53,8717.65,annulé
ORD-043243,20251205,C03327,78,7,L018,3,7723.8,23171.4,annulé
ORD-043244,20250830,C01909,77,2,L012,3,10408.17,31224.510000000002,annulé
ORD-043245,20260116,C03679,60,2,L017,3,14019.98,42059.94,retourné
ORD-043246,20250618,C01361,75,1,L011,5,3441.58,17207.9,livré
ORD-043247,20251029,C00622,86,0,-1,5,7894.01,39470.05,annulé
ORD-043248,20260425,C04162,26,1,L019,1,3991.56,3991.56,retourné
ORD-043249,20260313,C02498,55,3,L003,3,1724.7,5174.1,annulé
ORD-043250,20251202,C01510,26,5,L001,3,3991.56,11974.68,retourné
ORD-043251,20260211,C04352,31,3,L012,2,6633.11,13266.22,livré
ORD-043252,20260427,C01376,35,5,L015,4,3344.28,13377.12,livré
ORD-043253,20260413,C04086,63,7,L009,3,268.48,805.44,retourné
ORD-043254,20251201,C01477,88,6,L005,2,4317.81,8635.62,en_cours
ORD-043255,20250529,C02506,33,5,L017,4,5311.64,21246.56,retourné
ORD-043256,20260131,C00343,30,3,L017,5,12693.09,63465.45,retourné
ORD-043258,20250812,C03980,31,7,L011,3,6633.11,19899.329999999998,en_cours
ORD-043259,20260201,C03037,54,3,-1,3,9755.66,29266.98,retourné
ORD-043260,20250602,C01539,98,0,L002,3,14699.33,44097.99,annulé
ORD-043261,20250902,C04911,77,3,-1,3,10408.17,31224.510000000002,en_cours
ORD-043262,20250903,C01387,26,1,L009,1,3991.56,3991.56,annulé
ORD-043263,20260217,C02228,62,1,L012,4,2873.94,11495.76,en_cours
ORD-043264,20260423,C02905,84,2,L017,3,2837.9,8513.7,livré
ORD-043265,20250927,C02888,5,4,L010,2,696.91,1393.82,retourné
ORD-043266,20260217,C04250,54,2,L013,3,9755.66,29266.98,en_cours
ORD-043267,20250728,C12443,19,4,L015,5,12958.91,64794.55,en_cours
ORD-043268,20260201,C04561,65,5,L004,5,8042.6,40213.0,livré
ORD-043269,20260314,C00006,100,1,L008,1,957.62,957.62,retourné
ORD-043270,20250710,C01320,9,0,-1,5,8424.91,42124.55,en_cours
ORD-043271,20260416,C00137,49,7,-1,5,6994.21,34971.05,livré
ORD-043272,20250826,C03142,90,3,L020,1,11889.87,11889.87,livré
ORD-043273,20260310,C00841,61,4,L017,3,12765.78,38297.340000000004,livré
ORD-043275,20260113,C04750,4,3,L006,4,8048.06,32192.24,annulé
ORD-043276,20250525,C01604,39,0,L006,2,9966.92,19933.84,retourné
ORD-043277,20251117,C01163,90,1,L019,3,11889.87,35669.61,en_cours
ORD-043278,20251104,C03848,54,7,L018,4,9755.66,39022.64,annulé
ORD-043279,20251020,C00725,8,7,L015,3,13697.91,41093.729999999996,annulé
ORD-043280,20250814,C04481,92,6,L010,3,3758.97,11276.91,annulé
ORD-043281,20251212,C00420,65,1,L017,4,8042.6,32170.4,retourné
ORD-043282,20260207,C03209,73,4,-1,2,3991.83,7983.66,annulé
ORD-043283,20260209,C29001,73,1,-1,2,3991.83,7983.66,retourné
ORD-043284,20260313,C03525,42,6,L016,5,1281.09,6405.45,retourné
ORD-043285,20250717,C00622,52,6,L001,2,6434.91,12869.82,livré
ORD-043286,20260105,C02608,6,5,L004,4,5559.01,22236.04,livré
ORD-043287,20260222,C04424,77,1,L011,4,10408.17,41632.68,retourné
ORD-043288,20250620,C04108,41,3,-1,2,8703.97,17407.94,en_cours
ORD-043289,20250913,C00616,81,4,L006,4,6927.1,27708.4,annulé
ORD-043290,20250713,C03487,67,1,L013,2,13028.23,26056.46,retourné
ORD-043291,20250809,C02853,53,2,L006,1,4181.07,4181.07,livré
ORD-043292,20260116,C03146,60,3,L010,4,14019.98,56079.92,retourné
ORD-043293,20250805,C01424,47,5,L004,4,12599.54,50398.16,retourné
ORD-043294,20251103,C03142,56,1,L014,2,12291.32,24582.64,retourné
ORD-043295,20250722,C03886,92,2,-1,2,3758.97,7517.94,retourné
ORD-043296,20260320,C03219,99,1,-1,5,10088.39,50441.95,en_cours
ORD-043297,20250605,C02067,90,6,L004,2,11889.87,23779.74,annulé
ORD-043301,20251226,C02051,31,2,L016,4,6633.11,26532.44,en_cours
ORD-043302,20260516,C03458,23,0,L012,5,4457.65,22288.25,annulé
ORD-043303,20260508,C00596,10,5,L014,2,716.27,1432.54,annulé
ORD-043304,20260520,C00352,47,1,L018,3,12599.54,37798.62,en_cours
ORD-043305,20251030,C03132,30,7,L018,4,12693.09,50772.36,annulé
ORD-043307,20250813,C00970,18,1,L003,5,13236.92,66184.6,retourné
ORD-043308,20251103,C02563,43,7,L013,2,376.14,752.28,en_cours
ORD-043310,20260321,C02170,27,2,L003,4,1508.72,6034.88,annulé
ORD-043311,20260506,C04442,50,5,L015,4,4486.2,17944.8,retourné
ORD-043312,20251002,C04331,38,5,L006,1,1743.53,1743.53,livré
ORD-043313,20250526,C00448,38,5,L002,1,1743.53,1743.53,retourné
ORD-043314,20260503,C03698,13,5,L010,3,5614.97,16844.91,retourné
ORD-043315,20260326,C04132,23,3,L010,3,4457.65,13372.949999999999,en_cours
ORD-043317,20250830,C00034,7,5,L011,2,9603.6,19207.2,en_cours
ORD-043318,20250602,C01902,67,3,-1,1,13028.23,13028.23,retourné
ORD-043319,20251217,C01954,86,5,L013,5,7894.01,39470.05,en_cours
ORD-043320,20250720,C01663,4,7,L004,3,8048.06,24144.18,annulé
ORD-043321,20250911,C00695,23,7,L016,1,4457.65,4457.65,annulé
ORD-043322,20250910,C00408,95,5,L010,2,10216.02,20432.04,retourné
ORD-043323,20250813,C03666,68,0,L006,5,1720.17,8600.85,retourné
ORD-043324,20260314,C02624,98,7,L008,2,14699.33,29398.66,en_cours
ORD-043325,20251130,C03737,47,3,L001,4,12599.54,50398.16,annulé
ORD-043326,20260507,C00442,50,0,L008,1,4486.2,4486.2,retourné
ORD-043327,20251228,C00411,63,1,L014,4,268.48,1073.92,en_cours
ORD-043328,20250626,C02367,63,1,L002,3,268.48,805.44,retourné
ORD-043329,20260104,C00903,16,6,L014,2,1823.85,3647.7,annulé
ORD-043330,20250719,C03554,1,3,L017,3,2101.67,6305.01,livré
ORD-043331,20251023,C03631,58,2,-1,5,1043.66,5218.3,annulé
ORD-043332,20251216,C02224,22,3,L020,5,42.31,211.55,retourné
ORD-043333,20250521,C01827,72,7,-1,5,10547.78,52738.9,annulé
ORD-043335,20250613,C00194,76,3,L009,2,8784.09,17568.18,en_cours
ORD-043336,20260521,C00583,13,6,L007,3,5614.97,16844.91,en_cours
ORD-043337,20251127,C04100,21,1,L016,2,14989.24,29978.48,livré
ORD-043338,20250810,C00908,56,1,L010,1,12291.32,12291.32,en_cours
ORD-043339,20250806,C00587,99,6,L013,2,10088.39,20176.78,livré
ORD-043341,20251207,C00722,96,3,L015,3,4433.71,13301.130000000001,annulé
ORD-043342,20250808,C00611,50,6,L009,2,4486.2,8972.4,livré
ORD-043343,20260224,C02588,48,3,L005,4,13396.47,53585.88,annulé
ORD-043344,20260111,C00993,81,1,L004,5,6927.1,34635.5,retourné
ORD-043345,20250928,C01272,47,6,L001,5,12599.54,62997.700000000004,annulé
ORD-043346,20250828,C00317,31,6,L002,1,6633.11,6633.11,annulé
ORD-043347,20251123,C02090,53,7,L020,4,4181.07,16724.28,en_cours
ORD-043348,20250709,C04882,53,4,L019,5,4181.07,20905.35,en_cours
ORD-043349,20251218,C00841,66,0,L007,5,4450.73,22253.649999999998,livré
ORD-043351,20260216,C72235,3,4,L017,4,2340.64,9362.56,en_cours
ORD-043352,20250819,C04476,3,0,-1,5,2340.64,11703.199999999999,en_cours
ORD-043353,20260502,C01906,1,7,L015,3,2101.67,6305.01,livré
ORD-043354,20251121,C03750,75,6,L010,2,3441.58,6883.16,en_cours
ORD-043355,20260206,C02265,43,2,L017,1,376.14,376.14,annulé
ORD-043356,20251014,C01098,100,7,L006,3,957.62,2872.86,retourné
ORD-043357,20250828,C03148,57,2,L019,2,10362.31,20724.62,en_cours
ORD-043358,20250920,C01186,88,0,L019,2,4317.81,8635.62,livré
ORD-043359,20251024,C04777,41,5,L007,5,8703.97,43519.85,retourné
ORD-043360,20251224,C02465,29,4,L006,3,11138.83,33416.49,retourné
ORD-043361,20251217,C01939,12,7,L010,5,10834.16,54170.8,livré
ORD-043362,20251107,C01386,76,0,L005,5,8784.09,43920.45,annulé
ORD-043363,20260307,C00539,54,6,-1,2,9755.66,19511.32,retourné
ORD-043364,20260207,C03885,24,5,L001,3,862.62,2587.86,en_cours
ORD-043366,20251128,C04514,5,4,-1,1,696.91,696.91,livré
ORD-043367,20250630,C02550,93,6,L002,2,4435.51,8871.02,livré
ORD-043368,20260225,C00244,93,5,L005,1,4435.51,4435.51,en_cours
ORD-043369,20260419,C02968,95,4,L017,2,10216.02,20432.04,livré
ORD-043370,20251122,C03737,66,4,L009,1,4450.73,4450.73,livré
ORD-043371,20260330,C02901,76,0,L009,3,8784.09,26352.27,livré
ORD-043372,20260310,C00246,36,2,-1,2,4186.26,8372.52,retourné
ORD-043373,20250917,C03481,45,3,L010,1,3745.48,3745.48,annulé
ORD-043374,20260404,C02652,48,3,L017,3,13396.47,40189.409999999996,annulé
ORD-043376,20260331,C04381,35,5,-1,4,3344.28,13377.12,retourné
ORD-043377,20260125,C04164,99,3,L001,5,10088.39,50441.95,annulé
ORD-043378,20251024,C00546,92,0,L006,4,3758.97,15035.88,livré
ORD-043379,20260210,C04131,38,0,L014,4,1743.53,6974.12,en_cours
ORD-043381,20250905,C04187,33,3,L010,2,5311.64,10623.28,en_cours
ORD-043382,20260213,C01278,86,7,L009,2,7894.01,15788.02,retourné
ORD-043383,20250710,C04618,47,1,L013,4,12599.54,50398.16,annulé
ORD-043384,20251114,C01662,90,1,L009,4,11889.87,47559.48,livré
ORD-043385,20260208,C02983,37,0,L006,2,14556.31,29112.62,retourné
ORD-043386,20251226,C01879,24,1,L012,3,862.62,2587.86,annulé
ORD-043387,20251219,C00062,38,4,L011,1,1743.53,1743.53,annulé
ORD-043388,20250730,C00266,5,6,L013,3,696.91,2090.73,en_cours
ORD-043390,20260518,C04733,96,7,L016,1,4433.71,4433.71,en_cours
ORD-043391,20250806,C03986,23,0,L007,3,4457.65,13372.949999999999,annulé
ORD-043392,20260411,C00783,43,3,L012,3,376.14,1128.42,livré
ORD-043393,20260121,C04719,59,5,L016,2,11009.59,22019.18,livré
ORD-043394,20250719,C02625,38,5,L003,5,1743.53,8717.65,annulé
ORD-043395,20250604,C02797,82,2,-1,3,8273.46,24820.379999999997,annulé
ORD-043396,20251023,C02966,78,0,L003,5,7723.8,38619.0,annulé
ORD-043397,20250615,C02219,65,7,L015,4,8042.6,32170.4,livré
ORD-043398,20250816,C04271,98,0,L014,3,14699.33,44097.99,retourné
ORD-043399,20251019,C00852,19,6,L017,2,12958.91,25917.82,livré
ORD-043400,20260507,C01367,100,1,L018,1,957.62,957.62,retourné
ORD-043401,20260423,C02874,28,5,L006,4,8152.84,32611.36,livré
ORD-043402,20251128,C01681,69,2,L015,2,1286.86,2573.72,livré
ORD-043403,20251114,C04873,69,1,L006,5,1286.86,6434.299999999999,en_cours
ORD-043404,20260304,C00524,78,3,L002,1,7723.8,7723.8,en_cours
ORD-043405,20260213,C00599,12,0,-1,1,10834.16,10834.16,annulé
ORD-043406,20250816,C00698,73,7,L002,1,3991.83,3991.83,annulé
ORD-043407,20250621,C01939,50,0,L014,4,4486.2,17944.8,en_cours
ORD-043408,20251111,C01672,1,1,L008,2,2101.67,4203.34,livré
ORD-043409,20250702,C04993,40,4,L005,1,1918.04,1918.04,livré
ORD-043410,20251029,C01448,12,3,L010,1,10834.16,10834.16,en_cours
ORD-043411,20250718,C03822,61,7,L008,4,12765.78,51063.12,en_cours
ORD-043412,20250717,C02616,81,6,L005,1,6927.1,6927.1,en_cours
ORD-043414,20250810,C01989,20,3,L007,2,6734.72,13469.44,en_cours
ORD-043416,20250923,C04927,59,7,L009,1,11009.59,11009.59,annulé
ORD-043417,20251108,C01582,13,1,L003,4,5614.97,22459.88,en_cours
ORD-043418,20250728,C03231,72,7,L009,1,10547.78,10547.78,livré
ORD-043419,20250907,C41423,40,7,L001,5,1918.04,9590.2,en_cours
ORD-043421,20260310,C02450,79,4,L005,4,11402.26,45609.04,livré
ORD-043422,20251124,C00116,94,0,L012,3,12494.26,37482.78,annulé
ORD-043423,20260426,C03667,78,3,L018,4,7723.8,30895.2,livré
ORD-043424,20250811,C03738,85,3,L011,2,12173.02,24346.04,en_cours
ORD-043425,20251026,C01881,16,6,L008,3,1823.85,5471.549999999999,en_cours
ORD-043426,20250924,C00523,22,4,L010,4,42.31,169.24,en_cours
ORD-043427,20250602,C03162,8,6,L018,5,13697.91,68489.55,livré
ORD-043428,20250525,C03145,73,4,L005,1,3991.83,3991.83,en_cours
ORD-043429,20260202,C04954,29,5,L018,5,11138.83,55694.15,annulé
ORD-043430,20250626,C03581,48,3,L003,3,13396.47,40189.409999999996,livré
ORD-043432,20260105,C03375,35,4,L020,4,3344.28,13377.12,livré
ORD-043433,20250911,C02496,98,7,L005,3,14699.33,44097.99,en_cours
ORD-043434,20250530,C02440,100,3,L013,5,957.62,4788.1,annulé
ORD-043437,20250823,C04795,98,6,-1,4,14699.33,58797.32,en_cours
ORD-043438,20251209,C03281,61,4,L009,2,12765.78,25531.56,livré
ORD-043439,20250901,C00120,78,4,L010,5,7723.8,38619.0,en_cours
ORD-043440,20260115,C02149,76,4,L017,4,8784.09,35136.36,en_cours
ORD-043441,20260505,C04222,37,5,L009,5,14556.31,72781.55,annulé
ORD-043442,20260417,C00468,84,5,L011,2,2837.9,5675.8,annulé
ORD-043443,20251003,C00811,44,1,L019,5,6000.8,30004.0,livré
ORD-043444,20260221,C01883,37,6,L008,3,14556.31,43668.93,livré
ORD-043445,20251029,C02587,74,6,L014,5,10333.28,51666.4,annulé
ORD-043446,20251120,C04142,5,7,L002,4,696.91,2787.64,en_cours
ORD-043447,20251015,C01733,88,7,L017,5,4317.81,21589.050000000003,annulé
ORD-043448,20260121,C02404,83,2,L016,5,4485.35,22426.75,annulé
ORD-043449,20250914,C04586,27,2,L010,5,1508.72,7543.6,livré
ORD-043450,20260301,C01260,6,2,L005,3,5559.01,16677.03,retourné
ORD-043451,20260303,C04360,1,5,L009,4,2101.67,8406.68,retourné
ORD-043452,20251219,C04755,74,7,L005,4,10333.28,41333.12,livré
ORD-043453,20251016,C04797,37,5,L007,1,14556.31,14556.31,annulé
ORD-043454,20250806,C01632,10,2,-1,5,716.27,3581.35,livré
ORD-043455,20250707,C01785,29,4,L006,2,11138.83,22277.66,livré
ORD-043456,20251015,C00988,44,7,L010,2,6000.8,12001.6,en_cours
ORD-043457,20260118,C03146,87,6,L013,4,12786.6,51146.4,annulé
ORD-043458,20250703,C03624,72,6,L015,2,10547.78,21095.56,livré
ORD-043459,20250913,C04101,42,7,L017,3,1281.09,3843.2699999999995,retourné
ORD-043460,20250525,C02955,80,3,L004,4,9454.03,37816.12,annulé
ORD-043461,20260107,C00951,53,7,L002,2,4181.07,8362.14,retourné
ORD-043462,20250716,C03934,93,6,L002,3,4435.51,13306.53,annulé
ORD-043463,20260425,C00202,93,3,L010,4,4435.51,17742.04,livré
ORD-043464,20260514,C04193,31,2,L016,3,6633.11,19899.329999999998,livré
ORD-043465,20251019,C04642,80,5,L003,4,9454.03,37816.12,retourné
ORD-043466,20250521,C02768,83,5,L014,2,4485.35,8970.7,en_cours
ORD-043467,20250723,C01009,19,4,L003,1,12958.91,12958.91,en_cours
ORD-043468,20250907,C04608,19,7,L002,5,12958.91,64794.55,livré
ORD-043469,20260403,C03085,56,5,L014,3,12291.32,36873.96,annulé
ORD-043471,20251014,C02864,34,0,-1,1,13868.06,13868.06,livré
ORD-043472,20260516,C04525,48,7,L013,1,13396.47,13396.47,annulé
ORD-043473,20251023,C03058,1,7,L001,4,2101.67,8406.68,annulé
ORD-043474,20250705,C00880,76,2,L015,5,8784.09,43920.45,en_cours
ORD-043475,20250602,C01095,19,1,L015,2,12958.91,25917.82,retourné
ORD-043476,20251214,C00562,73,7,L020,2,3991.83,7983.66,en_cours
ORD-043477,20260103,C03368,40,6,L016,5,1918.04,9590.2,annulé
ORD-043478,20260117,C04953,9,7,L017,5,8424.91,42124.55,annulé
ORD-043479,20260124,C02327,46,4,L010,4,9193.66,36774.64,en_cours
ORD-043480,20250926,C02482,52,2,L020,4,6434.91,25739.64,en_cours
ORD-043481,20260507,C01858,59,1,L012,3,11009.59,33028.770000000004,retourné
ORD-043482,20260310,C02919,12,5,L011,4,10834.16,43336.64,annulé
ORD-043483,20250525,C04088,21,2,L009,3,14989.24,44967.72,retourné
ORD-043485,20260125,C01595,97,7,L017,2,12372.1,24744.2,en_cours
ORD-043486,20260115,C00055,92,6,L002,3,3758.97,11276.91,en_cours
ORD-043487,20260508,C01659,36,3,L012,2,4186.26,8372.52,retourné
ORD-043488,20260512,C01120,54,5,L001,3,9755.66,29266.98,en_cours
ORD-043489,20250528,C03923,62,5,L017,4,2873.94,11495.76,livré
ORD-043491,20260328,C01018,71,2,L001,5,2615.47,13077.349999999999,en_cours
ORD-043492,20250607,C02075,18,4,L003,2,13236.92,26473.84,annulé
ORD-043493,20251105,C00450,84,2,L011,3,2837.9,8513.7,en_cours
ORD-043494,20250605,C03680,29,0,L007,1,11138.83,11138.83,livré
ORD-043495,20251008,C04210,56,4,L007,2,12291.32,24582.64,annulé
ORD-043496,20260320,C00326,85,2,L010,2,12173.02,24346.04,annulé
ORD-043497,20250704,C03024,68,6,-1,1,1720.17,1720.17,en_cours
ORD-043498,20250916,C04010,51,2,L012,3,11974.15,35922.45,livré
ORD-043499,20251225,C03470,73,4,L002,2,3991.83,7983.66,annulé
ORD-043500,20250523,C02809,10,0,L003,3,716.27,2148.81,annulé
ORD-043501,20260513,C00109,73,6,L017,3,3991.83,11975.49,livré
ORD-043503,20251128,C01227,42,6,L014,5,1281.09,6405.45,annulé
ORD-043504,20260326,C02765,38,2,L007,3,1743.53,5230.59,en_cours
ORD-043505,20251123,C03537,58,1,L010,1,1043.66,1043.66,annulé
ORD-043506,20250602,C02729,59,0,L020,2,11009.59,22019.18,livré
ORD-043508,20260103,C04104,56,0,-1,2,12291.32,24582.64,en_cours
ORD-043509,20260102,C03609,49,6,L016,1,6994.21,6994.21,livré
ORD-043510,20250707,C03922,75,7,L020,1,3441.58,3441.58,en_cours
ORD-043511,20250704,C04718,54,2,L014,2,9755.66,19511.32,en_cours
ORD-043512,20260302,C04620,81,6,-1,3,6927.1,20781.300000000003,annulé
ORD-043513,20250830,C03731,53,1,L012,2,4181.07,8362.14,en_cours
ORD-043514,20251124,C01074,60,5,L010,2,14019.98,28039.96,en_cours
ORD-043515,20260221,C00635,98,0,L009,1,14699.33,14699.33,en_cours
ORD-043516,20251217,C02349,75,6,L003,3,3441.58,10324.74,retourné
ORD-043517,20250710,C03573,13,2,L009,5,5614.97,28074.850000000002,retourné
ORD-043518,20250522,C02584,3,6,L004,2,2340.64,4681.28,annulé
ORD-043519,20250709,C03071,79,2,L012,2,11402.26,22804.52,annulé
